PERIMETER,MUNIG_,MUNIG_ID,ADM1CODE,ADM2CODE,ADM1NAME,ADM2NAME,DIRTFL_PC,ROOM1_PC,WATER_PC,PLUMB_PC,ELECT_PC,PHONE_PC,MEANILIT15,MEANSELE15,MEANCELE15,MEANSSEC15,MEANCSEC15,ACCESO,RURPER,FGT_0RUR00,FGT_0RUR02,MEANY2000,MEANY2002,POPDENS,FOODEXP
1.00100,642.00000,151.00000,13,042,Hidalgo,Molango de Escamilla,0.47942,0.07836,0.52550,0.26725,0.64774,0.00318,0.47982,0.98550,0.42222,0.12037,0.36770,136.16667,65.38212,0.42000,0.37,649.11,732.35,53.29786,233.66999
0.58000,643.00000,73.00000,31,041,Yucatán,Kanas?n,0.20740,0.41935,0.45039,0.27043,0.90471,0.02494,0.48157,0.77789,0.53240,0.14390,0.57214,18.12500,3.87079,0.51000,0.33,471.35,756.34,404.81716,177.33999
1.29400,644.00000,109.00000,31,101,Yucatán,Umán,0.09301,0.31592,0.85696,0.08816,0.88022,0.05506,0.72941,1.28711,0.66169,0.17640,0.40058,40.00000,19.95116,0.59000,0.43,363.44,585.85,143.66874,139.25000
1.90800,645.00000,1754.00000,22,011,Quer?taro de Arteaga,El Marqu?s,0.15301,0.15480,0.70036,0.43028,0.83955,0.09155,0.48028,0.64588,0.78285,0.11231,0.52774,27.25316,53.56808,0.39000,0.25,710.25,1058.27,104.40298,199.19000
0.86700,646.00000,152.00000,13,014,Hidalgo,Calnali,0.40400,0.10483,0.74771,0.36504,0.74011,0.00282,0.68669,0.91910,0.51997,0.11728,0.44861,73.39216,63.40272,0.44000,0.37,599.21,699.59,75.32082,205.92999
0.66300,647.00000,60.00000,31,074,Yucatán,Tahmek,0.04167,0.29167,1.00000,0.08333,0.83333,0.08333,0.95833,1.50000,0.62500,0.04167,0.08333,38.00000,3.42368,0.59000,0.43,359.82,613.45,35.60231,135.97999
1.71700,648.00000,173.00000,13,084,Hidalgo,Zimapán,0.28176,0.03515,0.39864,0.24530,0.76989,0.00659,0.54076,0.93745,0.85113,0.14488,0.35796,83.85211,68.43061,0.44000,0.38,587.34,665.47,43.37410,210.50000
0.75300,649.00000,227.00000,13,078,Hidalgo,Xochiatipan,0.64187,0.23974,0.28973,0.05087,0.85691,0.00114,1.17070,0.97584,0.42194,0.18442,0.25979,230.97143,100.00000,0.57000,0.55,370.77,414.27,130.00108,121.44000
0.80600,650.00000,79.00000,31,035,Yucatán,Hoctún,0.21212,0.48990,0.61364,0.00000,0.86364,0.00000,0.75505,1.74747,0.21970,0.02273,0.06313,38.00000,15.51944,0.63000,0.47,312.80,509.67,46.80201,126.22000
1.19100,651.00000,111.00000,31,044,Yucatán,Kinchil,0.06977,0.81395,0.76744,0.00000,0.95349,0.00000,1.00000,1.13953,0.79070,0.06977,0.13953,54.00000,4.17420,0.63000,0.49,319.13,504.72,15.20327,129.28999
1.36700,652.00000,2187.00000,11,026,Guanajuato,Romita,0.22018,0.08559,0.75088,0.24342,0.88261,0.05152,0.62807,1.24138,0.82255,0.12101,0.23393,102.84034,64.52484,0.47000,0.40,526.15,667.19,117.22504,140.33000
1.04700,653.00000,110.00000,31,063,Yucatán,Samahil,0.05090,0.44052,0.93040,0.04123,0.97138,0.00912,0.61701,1.14769,0.69008,0.21835,0.52765,72.66667,100.00000,0.60000,0.43,363.44,573.72,27.68043,143.13999
1.19500,654.00000,102.00000,31,067,Yucatán,Sey?,0.04952,0.35515,0.61654,0.04348,0.93877,0.00000,0.40048,1.08196,0.77798,0.18523,0.42910,34.66667,10.88822,0.59000,0.41,370.77,611.09,48.02694,143.69000
1.32700,655.00000,40.00000,31,030,Yucatán,Dzitás,0.29085,0.14902,0.82369,0.12549,0.82124,0.00490,0.76389,1.65164,0.38725,0.14542,0.08088,15.00000,19.77732,0.67000,0.51,263.91,447.89,11.17212,102.59999
1.74200,656.00000,1755.00000,22,005,Quer?taro de Arteaga,Col?n,0.28426,0.14113,0.62925,0.21623,0.82688,0.03380,0.67796,0.61750,0.85004,0.14657,0.47159,68.10000,77.15133,0.43000,0.30,611.30,886.94,56.50773,180.42999
1.78900,657.00000,2062.00000,14,038,Jalisco,Guachinango,0.50893,0.02781,0.59612,0.36300,0.75642,0.02412,0.41824,0.95284,0.74129,0.05102,0.25683,209.81818,100.00000,0.38000,0.34,717.38,810.69,5.75309,226.99000
1.85300,658.00000,1760.00000,22,014,Quer?taro de Arteaga,Quer?taro,0.29848,0.19007,0.52951,0.24912,0.76979,0.10999,0.45930,0.57739,0.75013,0.12860,0.46205,28.83212,7.30808,0.36000,0.23,777.13,1099.81,882.23311,208.36999
0.63700,659.00000,2004.00000,14,005,Jalisco,Amatitán,0.25778,0.10619,0.79904,0.48997,0.64746,0.11707,0.47904,0.93301,0.77446,0.11750,0.27063,58.22727,25.62955,0.39000,0.34,703.17,826.09,72.00014,212.22000
1.04800,660.00000,2008.00000,14,075,Jalisco,San Marcos,0.56818,0.24445,0.33030,0.42677,0.38215,0.07407,0.23485,0.89579,0.75909,0.09966,0.46549,60.00000,11.60995,0.42000,0.34,642.65,746.04,11.33215,210.63000
1.30700,661.00000,48.00000,31,099,Yucatán,Uayma,0.16936,0.20740,0.61539,0.13074,0.63272,0.00478,1.22548,1.26437,0.55370,0.06081,0.18979,147.00000,100.00000,0.65000,0.51,285.89,461.57,15.96065,109.38999
1.89700,662.00000,2051.00000,14,067,Jalisco,Puerto Vallarta,0.42514,0.22688,0.50851,0.55372,0.51953,0.12259,0.42181,0.74542,0.68454,0.14618,0.25423,86.24324,3.37686,0.37000,0.30,784.94,908.90,270.27833,225.94999
0.59700,663.00000,37.00000,31,060,Yucatán,Quintana Roo,0.59555,0.58444,0.47333,0.06666,0.43334,0.00222,0.42944,1.17611,0.37666,0.06444,0.22889,88.00000,100.00000,0.65000,0.50,294.60,465.48,9.94560,125.06999
0.82200,664.00000,101.00000,31,002,Yucatán,Acanceh,0.18390,0.29516,0.97864,0.08775,0.89224,0.00629,0.77746,1.18060,0.61272,0.14754,0.35565,26.12500,29.27996,0.60000,0.43,356.23,584.71,101.64659,136.97000
1.87800,665.00000,1979.00000,14,008,Jalisco,Arandas,0.17269,0.01890,0.34009,0.35476,0.62247,0.15518,0.64504,1.22381,0.68910,0.08206,0.14487,60.06498,31.11295,0.43000,0.36,629.92,765.39,67.23529,204.00999
0.80800,666.00000,2009.00000,14,007,Jalisco,San Juanito de Escobedo,0.16842,0.06563,0.91503,0.87643,0.95542,0.16516,0.19747,0.88697,0.73085,0.17264,0.41112,47.22222,41.84669,0.30000,0.21,939.75,1148.90,44.65765,267.02999
0.88600,667.00000,1306.00000,30,027,Veracruz-Llave,Benito Juárez,0.75326,0.10402,0.30581,0.02458,0.75687,0.00169,1.07731,0.95014,0.69379,0.16594,0.19558,133.93333,100.00000,0.60000,0.58,335.50,371.98,70.51707,123.09999
0.46800,668.00000,171.00000,13,033,Hidalgo,Juárez Hidalgo,0.34757,0.04580,0.59635,0.31313,0.84432,0.00343,0.74088,0.98732,0.60007,0.09767,0.39950,194.00000,100.00000,0.42000,0.36,642.65,729.25,29.07396,235.46000
0.94200,669.00000,178.00000,13,043,Hidalgo,Nicolás Flores,0.44314,0.07208,0.58739,0.20809,0.66830,0.00412,0.59123,0.79655,0.81951,0.17705,0.37783,188.30233,100.00000,0.48000,0.44,510.60,568.11,26.69242,184.25000
1.36500,670.00000,49.00000,31,071,Yucatán,Sudzal,0.44705,0.36247,0.61937,0.05961,0.65193,0.01140,1.04460,1.31972,0.34213,0.23120,0.30377,109.66667,100.00000,0.68000,0.56,256.10,408.89,6.98390,101.87999
1.78800,671.00000,1305.00000,30,083,Veracruz-Llave,Ixhuatlán de Madero,0.81381,0.17580,0.12237,0.05492,0.69476,0.00549,0.90493,0.99647,0.61885,0.15661,0.23355,90.14179,89.47497,0.58000,0.56,363.44,400.47,74.51198,135.08999
1.16300,672.00000,2007.00000,14,036,Jalisco,Etzatlán,0.30192,0.06439,0.75099,0.57768,0.79589,0.13181,0.31814,0.85891,0.77165,0.10345,0.28010,90.93750,27.77073,0.34000,0.27,825.19,994.53,52.51540,251.80999
0.86500,673.00000,169.00000,13,079,Hidalgo,Xochicoatlán,0.38267,0.07413,0.73136,0.46027,0.73539,0.01104,0.62749,0.88216,0.59644,0.08486,0.39624,133.13793,100.00000,0.40000,0.34,682.40,774.84,42.07833,240.13000
1.03200,674.00000,172.00000,13,068,Hidalgo,Tianguistengo,0.48502,0.14425,0.39301,0.31408,0.59500,0.00896,0.85363,0.90130,0.44207,0.09687,0.26178,267.22034,100.00000,0.45000,0.40,587.34,634.07,53.82227,205.07000
2.88000,675.00000,41.00000,31,102,Yucatán,Valladolid,0.42880,0.36207,0.27657,0.03049,0.39279,0.01198,1.19558,1.08274,0.62043,0.06737,0.13195,75.28750,28.67585,0.68000,0.56,246.07,397.29,50.72884,100.30999
1.18600,676.00000,92.00000,31,090,Yucatán,Timucuy,0.41867,0.30284,0.64839,0.01609,0.65700,0.00805,1.20464,1.75611,0.46779,0.09556,0.41489,72.33333,43.49822,0.68000,0.55,261.27,414.58,45.64889,104.23000
0.90600,677.00000,1989.00000,14,001,Jalisco,Acatic,0.17430,0.02394,0.33557,0.48532,0.75540,0.13841,0.52746,1.10818,0.81122,0.08858,0.14759,68.36842,42.92605,0.41000,0.34,675.60,805.78,57.07318,211.63999
1.67000,678.00000,1307.00000,30,175,Veracruz-Llave,Tihuatlán,0.59244,0.21296,0.11355,0.20900,0.59919,0.03431,0.56218,0.81187,0.61454,0.12214,0.42032,53.68508,62.00301,0.48000,0.44,520.92,555.13,112.49245,193.19999
1.95700,679.00000,2168.00000,11,027,Guanajuato,Salamanca,0.20184,0.09030,0.67622,0.39217,0.81436,0.08548,0.68242,0.64193,0.82014,0.12100,0.42062,46.09453,26.14602,0.41000,0.31,655.64,843.41,303.83901,170.69000
1.71000,680.00000,56.00000,31,091,Yucatán,Tinum,0.20702,0.21166,0.59930,0.05186,0.84658,0.00384,0.99775,1.29500,1.01967,0.18251,0.31825,92.27273,53.85503,0.69000,0.54,266.55,428.85,20.62707,100.31999
0.85400,681.00000,1323.00000,30,076,Veracruz-Llave,Ilamatlán,0.84500,0.35204,0.15798,0.04143,0.49516,0.00165,1.41065,0.75163,0.34850,0.06399,0.07705,355.20690,100.00000,0.58000,0.61,345.70,346.57,83.90483,132.88000
0.78500,682.00000,90.00000,31,034,Yucatán,Hocabá,0.34122,0.48311,0.71622,0.01689,0.87500,0.00338,1.16216,1.35135,0.63176,0.12162,0.40203,68.00000,31.49473,0.70000,0.56,251.03,407.70,57.86718,97.88999
0.72100,683.00000,108.00000,31,103,Yucatán,Xocchel,0.33333,0.50000,0.33333,0.00000,0.83333,0.00000,0.83333,0.50000,0.50000,0.33333,0.16667,10.00000,1.31020,0.62000,0.47,309.70,514.83,25.89855,123.30000
3.74300,684.00000,2469.00000,04,001,Campeche,Calkin?,0.49657,0.35266,0.53265,0.08180,0.69836,0.00254,0.80516,1.02640,0.52068,0.21354,0.23071,66.85714,25.66366,0.57000,0.49,385.91,506.79,20.63848,140.85000
1.67200,685.00000,2183.00000,11,017,Guanajuato,Irapuato,0.21856,0.12590,0.59989,0.33030,0.85652,0.10541,0.50854,0.82456,0.87107,0.12381,0.40219,45.55777,19.64424,0.41000,0.31,649.11,821.98,520.76753,165.25000
1.00400,686.00000,170.00000,13,020,Hidalgo,Eloxochitlán,0.44583,0.04526,0.77017,0.70869,0.89848,0.00124,0.67019,0.92790,0.49376,0.07498,0.40880,246.84211,100.00000,0.36000,0.31,800.79,862.28,12.78613,268.86999
1.61100,687.00000,2185.00000,11,008,Guanajuato,Manuel Doblado,0.22986,0.04547,0.60735,0.19820,0.73154,0.08211,0.65206,0.93853,0.77835,0.05788,0.18753,77.28723,67.21919,0.46000,0.37,558.70,723.70,47.26945,152.77999
3.26200,688.00000,2052.00000,14,058,Jalisco,Mascota,0.28177,0.01664,0.69759,0.58180,0.69096,0.05220,0.26697,1.15392,0.74099,0.10922,0.31020,181.21250,42.99719,0.36000,0.30,769.40,908.03,7.55308,233.67999
1.21200,689.00000,970.00000,21,064,Puebla,Francisco Z. Mena,0.72977,0.11820,0.07167,0.08426,0.66044,0.01038,0.55585,0.92673,0.67828,0.11488,0.36439,81.21429,77.54577,0.57000,0.51,374.51,460.08,38.54854,119.22000
2.18800,690.00000,120.00000,31,048,Yucatán,Maxcanú,0.07383,0.28369,0.77900,0.04580,0.94286,0.01079,0.75308,1.19006,0.64402,0.15426,0.24418,80.69231,40.28398,0.60000,0.44,349.19,559.66,24.47607,136.47999
0.92900,691.00000,1304.00000,30,157,Veracruz-Llave,Castillo de Teayo,0.71486,0.14620,0.11387,0.12003,0.75574,0.00296,0.64007,0.89521,0.65115,0.16638,0.52158,51.63889,78.64048,0.52000,0.50,457.42,488.26,71.29840,171.75999
1.28800,692.00000,2167.00000,11,009,Guanajuato,Comonfort,0.39711,0.10826,0.33665,0.11332,0.72369,0.01250,0.83264,0.90147,0.64748,0.10660,0.36015,55.33333,45.41114,0.51000,0.43,476.08,596.59,139.20945,137.36999
1.14800,693.00000,51.00000,31,042,Yucatán,Kantunil,0.09420,0.21498,0.83333,0.21739,0.94686,0.01208,0.65459,1.16425,0.47343,0.18116,0.45411,38.00000,37.36842,0.58000,0.40,374.51,640.82,26.56243,138.77999
0.60200,694.00000,2005.00000,14,009,Jalisco,El Arenal,0.10962,0.08866,0.45408,0.78785,0.79846,0.25327,0.27729,0.75567,0.52286,0.10315,0.40242,35.63636,32.54837,0.32000,0.23,930.40,1140.40,140.33004,267.14999
1.22100,695.00000,114.00000,31,023,Yucatán,Chocholá,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00,-9999.00,-9999.00,0.00000,-9999.00000
1.42000,696.00000,2170.00000,11,035,Guanajuato,Santa Cruz de Juventino R,0.30593,0.07732,0.51318,0.27999,0.76929,0.04103,0.80764,0.96622,0.73786,0.10216,0.34895,36.77273,38.09160,0.47000,0.38,526.15,676.69,154.19736,146.00999
5.31100,697.00000,1739.00000,23,008,Quintana Roo,Solidaridad,0.38619,0.54411,0.55337,0.41197,0.59906,0.13536,0.60838,0.50139,0.42024,0.10802,0.32865,140.17021,21.02836,0.40000,0.25,696.17,1014.05,19.30902,233.66999
0.94100,698.00000,2001.00000,14,003,Jalisco,Ahualulco de Mercado,0.33411,0.05206,0.80210,0.59452,0.79092,0.14627,0.29344,1.03260,0.59674,0.11927,0.44618,72.91667,30.20181,0.35000,0.28,800.79,961.34,73.97843,240.52000
0.83800,699.00000,1302.00000,30,033,Veracruz-Llave,Cazones,0.70933,0.19023,0.04017,0.07902,0.56586,0.00506,0.62494,0.94907,0.61926,0.12971,0.33121,62.10526,83.57314,0.52000,0.50,462.01,476.48,93.34600,177.19000
0.82600,700.00000,1324.00000,30,202,Veracruz-Llave,Zontecomatlán de L?pez y,0.89138,0.26411,0.29439,0.04633,0.37934,0.00088,1.31863,1.01096,0.46990,0.13436,0.13347,349.27027,100.00000,0.61000,0.62,315.95,316.25,51.65586,122.16999
1.54500,701.00000,1988.00000,14,124,Jalisco,Zapotlanejo,0.17882,0.04441,0.32228,0.38748,0.81254,0.16865,0.50484,1.05482,0.78996,0.10798,0.23073,54.38608,37.92110,0.38000,0.31,731.88,880.67,75.30905,226.72999
0.30600,702.00000,103.00000,31,064,Yucatán,Sanahcat,0.42780,0.31976,0.80076,0.02931,0.80239,0.00652,0.79804,1.36048,0.21172,0.09120,0.25244,51.00000,100.00000,0.64000,0.46,319.13,535.40,55.58499,124.50000
0.83600,703.00000,2003.00000,14,095,Jalisco,Teuchitlán,0.07725,0.06835,0.79263,0.83412,0.98401,0.26461,0.30707,0.78221,0.65297,0.11310,0.54232,17.00000,57.31372,0.29000,0.20,1007.89,1253.76,38.46050,281.42999
1.42200,704.00000,1978.00000,14,048,Jalisco,Jesús Mar?a,0.19329,0.01631,0.41546,0.29533,0.73276,0.06515,0.60636,1.18370,0.68932,0.06732,0.12711,57.23967,60.42738,0.44000,0.37,605.22,744.03,30.36508,202.25000
0.68400,705.00000,93.00000,31,015,Yucatán,Cuzamá,0.11032,0.20753,0.90342,0.00877,0.95513,0.00862,0.50970,1.32069,0.87607,0.18590,0.31844,27.00000,25.78072,0.60000,0.43,356.23,603.23,44.49273,136.05000
1.25800,706.00000,95.00000,31,076,Yucatán,Tecoh,0.09491,0.34560,0.80571,0.01409,0.93225,0.01044,0.78529,1.39035,0.68877,0.16315,0.27071,88.00000,43.05285,0.63000,0.47,319.13,517.77,39.52487,122.16999
0.75100,707.00000,107.00000,31,037,Yucatán,Huh?,0.05128,0.17949,0.69231,0.15385,0.87179,0.00000,0.35897,1.07692,0.41026,0.10256,0.23077,29.00000,2.76792,0.50000,0.31,485.70,860.75,21.53798,179.22000
2.00800,708.00000,2188.00000,11,001,Guanajuato,Abasolo,0.25407,0.07977,0.74968,0.33333,0.91744,0.05949,0.65497,0.93304,0.81399,0.11890,0.33470,54.41905,65.10184,0.44000,0.36,581.50,751.90,131.44219,153.96000
1.45400,709.00000,89.00000,31,036,Yucatán,Homún,0.19338,0.15545,0.74519,0.00000,0.72810,0.00000,0.94338,0.81731,1.43109,0.19818,0.15118,40.00000,16.49215,0.64000,0.49,306.61,503.73,30.87618,118.00000
1.30600,710.00000,174.00000,13,015,Hidalgo,Cardonal,0.40892,0.05113,0.62901,0.25140,0.76001,0.00363,0.71130,0.61556,0.59306,0.12501,0.55999,126.51163,100.00000,0.47000,0.40,547.64,645.59,29.44771,200.27000
2.47000,711.00000,50.00000,31,104,Yucatán,Yaxcabá,0.22892,0.22085,0.34085,0.01443,0.77145,0.00129,1.06550,1.41165,0.57219,0.10930,0.17797,190.90323,80.68414,0.69000,0.56,248.53,392.30,9.18672,94.27999
1.18400,712.00000,1752.00000,22,007,Quer?taro de Arteaga,Ezequiel Montes,0.27698,0.11573,0.73051,0.33962,0.77356,0.04259,0.66722,0.65544,0.96941,0.09734,0.27630,35.63889,32.13639,0.41000,0.28,649.11,952.53,98.64161,187.52000
0.57800,713.00000,1990.00000,14,039,Jalisco,Guadalajara,0.09630,0.01852,0.38518,0.51111,0.64444,0.06296,0.47778,0.97407,0.72222,0.05556,0.00000,38.66667,0.00826,0.03000,0.05,7522.18,4578.25,11034.79931,778.29998
1.75300,714.00000,121.00000,31,033,Yucatán,Halach?,0.10915,0.35329,0.60211,0.05581,0.96577,0.00361,0.76670,1.30787,0.47193,0.17972,0.53542,65.75000,33.60413,0.62000,0.46,332.16,536.59,28.93580,126.75000
1.26100,715.00000,166.00000,13,081,Hidalgo,Zacualtipán de ?ngeles,0.42060,0.08354,0.59737,0.30897,0.77368,0.06707,0.74842,0.83035,0.60354,0.07413,0.36927,149.07317,34.96170,0.42000,0.36,642.65,757.23,99.48053,230.85000
1.06900,716.00000,115.00000,31,001,Yucatán,Abalá,0.05621,0.23906,0.92390,0.03613,0.90853,0.01001,0.61683,1.11943,0.63111,0.15737,0.29608,106.71429,100.00000,0.59000,0.43,367.08,596.65,18.40897,141.57000
0.87000,717.00000,1303.00000,30,180,Veracruz-Llave,Tlachichilco,0.73342,0.15161,0.10741,0.02975,0.31658,0.00307,1.25920,0.95398,0.42896,0.09099,0.09832,305.07018,100.00000,0.57000,0.57,363.44,374.33,49.88970,144.88999
1.54200,718.00000,167.00000,13,037,Hidalgo,Metztitlán,0.46202,0.09142,0.56542,0.38061,0.72860,0.00433,0.64983,0.92483,0.70685,0.09165,0.29937,98.72549,86.69353,0.43000,0.37,617.46,708.20,25.07186,224.19999
1.63400,719.00000,52.00000,31,069,Yucatán,Sotuta,0.07127,0.15056,0.88252,0.03536,0.92268,0.00251,0.68429,1.43294,0.51008,0.15510,0.27237,123.00000,34.75698,0.62000,0.46,322.33,548.09,14.20974,118.87000
1.15700,720.00000,2002.00000,14,083,Jalisco,Tala,0.16223,0.07644,0.64744,0.75527,0.86071,0.16671,0.34077,0.86339,0.66089,0.19715,0.33482,21.90000,21.44696,0.32000,0.23,893.91,1107.92,129.47239,261.36999
1.45200,721.00000,1321.00000,30,072,Veracruz-Llave,Huayacocotla,0.50590,0.06987,0.32833,0.06885,0.37197,0.00526,0.85905,1.00311,0.63271,0.09177,0.14682,243.03448,76.96347,0.51000,0.49,466.67,499.35,35.10015,201.13999
1.12200,722.00000,2166.00000,11,005,Guanajuato,Apaseo el Grande,0.20382,0.13053,0.58391,0.40611,0.79789,0.09529,0.56005,0.66352,0.70034,0.13280,0.34852,38.86154,56.94958,0.43000,0.34,617.46,792.02,165.53129,166.36000
0.81100,723.00000,42.00000,31,014,Yucatán,Cuncunul,0.24363,0.16482,0.87979,0.02104,0.91939,0.00243,1.24997,1.06650,0.65972,0.07342,0.38629,60.00000,100.00000,0.66000,0.50,280.23,475.10,9.57630,108.73999
2.12600,724.00000,2063.00000,14,062,Jalisco,Mixtlán,0.52447,0.00143,0.73706,0.35222,0.85779,0.08681,0.37186,1.24557,0.86430,0.09026,0.25718,334.17647,100.00000,0.40000,0.36,675.60,735.23,6.27705,214.36000
0.62500,725.00000,1994.00000,14,101,Jalisco,Tonalá,0.37984,0.20238,0.21283,0.27985,0.64971,0.11868,0.55628,0.74062,0.65846,0.09480,0.23667,28.82143,1.61353,0.31000,0.25,997.85,1052.29,2067.01612,269.57000
1.22300,726.00000,175.00000,13,030,Hidalgo,Ixmiquilpan,0.20749,0.05122,0.74658,0.30292,0.91376,0.02198,0.58311,0.66918,0.63993,0.19756,0.49037,110.55340,59.34356,0.45000,0.38,564.30,671.85,157.63081,189.49000
0.89400,727.00000,2186.00000,11,012,Guanajuato,Cuerámaro,0.29066,0.08771,0.73167,0.26780,0.83463,0.04818,0.64309,0.80710,0.99014,0.10331,0.28307,32.13462,48.29754,0.46000,0.37,553.14,714.72,100.48849,149.71000
0.73900,728.00000,1322.00000,30,170,Veracruz-Llave,Texcatepec,0.86831,0.16669,0.12450,0.00048,0.39145,0.00000,1.49322,0.76806,0.41930,0.07074,0.09045,521.20000,100.00000,0.58000,0.61,349.19,332.19,45.90838,139.99000
1.64300,729.00000,2006.00000,14,006,Jalisco,Ameca,0.20753,0.02512,0.73613,0.64613,0.90228,0.16900,0.30282,1.06595,0.76631,0.10818,0.33962,69.04762,34.32896,0.32000,0.25,885.02,1064.07,68.04444,258.77999
0.74200,730.00000,113.00000,31,045,Yucatán,Kopomá,0.03778,0.21873,0.94047,0.06944,0.95262,0.00245,0.53791,1.37361,0.64311,0.14674,0.54989,39.50000,100.00000,0.58000,0.40,382.07,635.13,14.24364,146.22999
1.52900,731.00000,2171.00000,11,007,Guanajuato,Celaya,0.17596,0.10637,0.71062,0.56169,0.88569,0.16687,0.52923,0.69704,0.67899,0.15058,0.50526,25.55814,15.07084,0.36000,0.25,792.83,998.72,692.28530,191.94999
2.56600,732.00000,1310.00000,30,124,Veracruz-Llave,Papantla,0.68995,0.20894,0.07851,0.21094,0.53903,0.02661,0.65549,1.01944,0.70037,0.13831,0.37849,55.93574,51.19375,0.52000,0.50,448.36,471.44,115.09929,169.86999
1.21700,733.00000,162.00000,13,027,Hidalgo,Huehuetla,0.72616,0.17824,0.22169,0.09868,0.57022,0.00030,1.27681,0.80417,0.41284,0.12948,0.22883,139.26667,89.79202,0.55000,0.51,393.70,453.14,117.66134,138.19000
0.85100,734.00000,46.00000,31,043,Yucatán,Kaua,0.44564,0.38965,0.48485,0.01645,0.48755,0.00527,0.71719,1.61421,0.57727,0.08938,0.24690,112.00000,100.00000,0.70000,0.56,248.53,395.27,16.88758,100.63999
0.91600,735.00000,967.00000,21,111,Puebla,Pantepec,0.82580,0.26720,0.12866,0.10485,0.51993,0.00061,1.10847,0.76308,0.42815,0.10925,0.35853,71.62903,84.10907,0.62000,0.57,303.57,382.54,92.49360,96.47000
1.27800,736.00000,1981.00000,14,013,Jalisco,Atotonilco el Alto,0.24206,0.02596,0.40676,0.52201,0.75298,0.12448,0.55647,1.17974,0.73052,0.09517,0.17346,51.76136,39.83358,0.40000,0.31,703.17,848.88,102.72439,219.50999
1.45000,737.00000,176.00000,13,059,Hidalgo,Tecozautla,0.16364,0.08272,0.66892,0.31878,0.83097,0.02996,0.64358,0.73150,0.90930,0.07748,0.34948,57.66129,83.91346,0.40000,0.36,668.88,751.71,56.41149,233.64999
1.34800,738.00000,47.00000,31,021,Yucatán,Chichimilá,0.57112,0.49603,0.24460,0.03939,0.33515,0.00187,1.40611,1.20765,0.52066,0.13181,0.14587,93.45000,32.67795,0.72000,0.62,201.46,317.85,12.85711,84.40000
0.90600,739.00000,91.00000,31,080,Yucatán,Tekit,0.60000,0.00000,0.00000,0.00000,0.20000,0.00000,1.86666,1.10000,0.83334,0.00000,0.00000,29.50000,1.55955,0.69000,0.60,211.78,338.57,30.63648,87.37999
1.10100,740.00000,1753.00000,22,017,Quer?taro de Arteaga,Tequisquiapan,0.22975,0.15692,0.63843,0.58281,0.77896,0.16515,0.49478,0.62199,0.81434,0.11619,0.38559,25.83333,27.60111,0.35000,0.21,800.79,1186.23,148.89137,217.11000
1.05300,741.00000,1980.00000,14,105,Jalisco,Tototlán,0.15973,0.04744,0.39231,0.62607,0.88869,0.15045,0.50214,1.01137,0.95674,0.07871,0.24289,44.84783,47.75382,0.36000,0.28,777.13,938.03,59.55278,235.16999
0.73300,742.00000,1992.00000,14,098,Jalisco,Tlaquepaque,0.32133,0.23442,0.17831,0.56632,0.85400,0.12658,0.24891,0.83268,0.75665,0.23066,0.41919,17.65517,0.56139,0.18000,0.14,1645.18,1516.97,4250.22249,340.57000
1.58300,743.00000,57.00000,31,017,Yucatán,Chankom,0.22285,0.13749,0.65412,0.05289,0.55014,0.00415,1.02359,1.24109,0.78600,0.13662,0.17680,106.81250,100.00000,0.68000,0.54,261.27,428.50,9.15120,100.77999
0.83200,744.00000,112.00000,31,055,Yucatán,Opich?n,0.05848,0.08538,0.98830,0.00117,0.90614,0.00000,0.39737,0.90029,0.80497,0.23099,0.22105,13.33333,23.96287,0.59000,0.43,359.82,611.75,21.06719,136.91999
1.21200,745.00000,45.00000,31,081,Yucatán,Tekom,0.24744,0.30985,0.81955,0.08156,0.68771,0.00537,0.94735,1.29513,0.74867,0.06779,0.23644,141.85714,100.00000,0.69000,0.56,248.53,398.39,9.83685,97.26000
0.89900,746.00000,168.00000,13,036,Hidalgo,San Agust?n Metzquititlán,0.37834,0.08535,0.75530,0.46374,0.80411,0.03309,0.41604,0.88071,0.73710,0.07709,0.55851,133.19048,100.00000,0.39000,0.31,703.17,811.21,36.77066,251.63000
2.51100,747.00000,2190.00000,11,023,Guanajuato,P?njamo,0.29508,0.07832,0.60935,0.25275,0.82056,0.05245,0.62904,1.00364,0.81245,0.10372,0.25058,87.11227,68.59914,0.46000,0.37,547.64,701.73,92.88943,148.60000
1.46000,748.00000,2000.00000,14,097,Jalisco,Tlajomulco de Zúñiga,0.12607,0.10337,0.52753,0.74728,0.87643,0.25861,0.26493,0.77665,0.69902,0.13956,0.35603,21.12360,22.25062,0.32000,0.23,902.90,1109.39,177.01303,263.70001
